STATIONS_ID;MESS_DATUM;QN_592;ATMO_LBERG;FD_LBERG;FG_LBERG;SD_LBERG;ZENIT;MESS_DATUM_WOZ;eor
       1684;2017070806:05;    1;  134.0;   58.0;   61.0;   1;    68.10;2017070807:00;eor
       1684;2017070807:05;    1;  133.0;  104.0;  122.0;  21;    58.72;2017070808:00;eor
       1684;2017070808:05;    1;  141.0;  117.0;  129.0;  10;    49.45;2017070809:00;eor
       1684;2017070809:05;    1;  141.0;  145.0;  185.0;  30;    40.79;2017070810:00;eor
       1684;2017070810:05;    1;  143.0;  150.0;  167.0;  27;    33.62;2017070811:00;eor
       1684;2017070811:05;    1;  145.0;  126.0;  145.0;   8;    29.33;2017070812:00;eor
       1684;2017070812:05;    1;  147.0;   63.0;   64.0;   1;    29.33;2017070813:00;eor
       1684;2017070813:05;    1;  146.0;  124.0;  140.0;   8;    33.64;2017070814:00;eor
       1684;2017070814:05;    1;  145.0;  128.0;  148.0;  15;    40.81;2017070815:00;eor
       1684;2017070815:05;    1;  139.0;   84.0;  152.0;  30;    49.48;2017070816:00;eor
       1684;2017070816:05;    1;  137.0;   76.0;  188.0;  56;    58.76;2017070817:00;eor
       1684;2017070817:05;    1;  129.0;   36.0;  111.0;  58;    68.14;2017070818:00;eor
       1684;2017070818:05;    1;  127.0;   21.0;   60.0;  60;    77.24;2017070819:00;eor
       1684;2017070819:05;    1;  126.0;    9.0;   13.0;  20;    85.72;2017070820:00;eor
       1684;2017070820:05;    1;  124.0;    0.0;    0.0;   0;    93.24;2017070821:00;eor
       1684;2017070821:05;    1;  122.0;    0.0;    0.0;   0;    99.42;2017070822:00;eor
       1684;2017070822:05;    1;  121.0;    0.0;    0.0;   0;   103.85;2017070823:00;eor
       1684;2017070823:05;    1;  123.0;    0.0;    0.0;   0;   106.18;2017070900:00;eor
       1684;2017070900:05;    1;  121.0;    0.0;    0.0;   0;   106.19;2017070901:00;eor
       1684;2017070901:05;    1;  118.0;    0.0;    0.0;   0;   103.87;2017070902:00;eor
       1684;2017070902:05;    1;  121.0;    0.0;    0.0;   0;    99.44;2017070903:00;eor
       1684;2017070903:05;    1;  129.0;    1.0;    1.0;   0;    93.27;2017070904:00;eor
       1684;2017070904:05;    1;  127.0;   14.0;   16.0;  23;    85.75;2017070905:00;eor
       1684;2017070905:05;    1;  124.0;   34.0;   46.0;  37;    77.28;2017070906:00;eor
       1684;2017070906:05;    1;  136.0;   47.0;   64.0;  23;    68.19;2017070907:00;eor
       1684;2017070907:05;    1;  138.0;   64.0;   65.0;   0;    58.81;2017070908:00;eor
       1684;2017070908:05;    1;  139.0;   95.0;   97.0;   0;    49.54;2017070909:00;eor
       1684;2017070909:05;    1;  141.0;   80.0;   82.0;   0;    40.89;2017070910:00;eor
       1684;2017070910:05;    1;  144.0;   64.0;   66.0;   1;    33.73;2017070911:00;eor
       1684;2017070911:05;    1;  134.0;  101.0;  272.0;  46;    29.45;2017070912:00;eor
       1684;2017070912:05;    1;  133.0;   91.0;  310.0;  59;    29.45;2017070913:00;eor
       1684;2017070913:05;    1;  141.0;  137.0;  221.0;  41;    33.74;2017070914:00;eor
       1684;2017070914:05;    1;  144.0;  127.0;  178.0;  23;    40.91;2017070915:00;eor
       1684;2017070915:05;    1;  149.0;   87.0;   97.0;   4;    49.56;2017070916:00;eor
       1684;2017070916:05;    1;  149.0;   79.0;  105.0;  14;    58.85;2017070917:00;eor
       1684;2017070917:05;    1;  146.0;   48.0;   51.0;   3;    68.23;2017070918:00;eor
       1684;2017070918:05;    1;  136.0;   36.0;   55.0;  48;    77.33;2017070919:00;eor
       1684;2017070919:05;    1;  140.0;   14.0;   15.0;   1;    85.82;2017070920:00;eor
       1684;2017070920:05;    1;  147.0;    1.0;    1.0;   0;    93.34;2017070921:00;eor
       1684;2017070921:05;    1;  147.0;    0.0;    0.0;   0;    99.53;2017070922:00;eor
       1684;2017070922:05;    1;  136.0;    0.0;    0.0;   0;   103.97;2017070923:00;eor
       1684;2017070923:05;    1;  129.0;    0.0;    0.0;   0;   106.30;2017071000:00;eor
       1684;2017071000:05;    1;  128.0;    0.0;    0.0;   0;   106.31;2017071001:00;eor
       1684;2017071001:05;    1;  127.0;    0.0;    0.0;   0;   103.98;2017071002:00;eor
       1684;2017071002:05;    1;  129.0;    0.0;    0.0;   0;    99.55;2017071003:00;eor
       1684;2017071003:05;    1;  133.0;    1.0;    1.0;   0;    93.38;2017071004:00;eor
       1684;2017071004:05;    1;  127.0;    8.0;    8.0;   0;    85.85;2017071005:00;eor
       1684;2017071005:05;    1;  132.0;   34.0;   40.0;  16;    77.37;2017071006:00;eor
       1684;2017071006:05;    1;  136.0;   57.0;   66.0;  17;    68.28;2017071007:00;eor
       1684;2017071007:05;    1;  141.0;   93.0;  103.0;  12;    58.90;2017071008:00;eor
       1684;2017071008:05;    1;  146.0;   89.0;   93.0;   2;    49.63;2017071009:00;eor
       1684;2017071009:05;    1;  147.0;   81.0;   89.0;   4;    40.99;2017071010:00;eor
       1684;2017071010:05;    1;  147.0;  154.0;  224.0;  28;    33.84;2017071011:00;eor
       1684;2017071011:05;    1;  151.0;  140.0;  153.0;   5;    29.57;2017071012:00;eor
       1684;2017071012:05;    1;  149.0;  160.0;  203.0;  18;    29.58;2017071013:00;eor
       1684;2017071013:05;    1;  146.0;   95.0;  186.0;  28;    33.86;2017071014:00;eor
       1684;2017071014:05;    1;  145.0;   87.0;  120.0;  14;    41.01;2017071015:00;eor
       1684;2017071015:05;    1;  140.0;   75.0;  209.0;  49;    49.66;2017071016:00;eor
       1684;2017071016:05;    1;  146.0;   60.0;  135.0;  35;    58.94;2017071017:00;eor
       1684;2017071017:05;    1;  149.0;   16.0;   17.0;   0;    68.32;2017071018:00;eor
       1684;2017071018:05;    1;  145.0;   20.0;   21.0;   6;    77.43;2017071019:00;eor
       1684;2017071019:05;    1;  137.0;    7.0;    8.0;   3;    85.92;2017071020:00;eor
       1684;2017071020:05;    1;  129.0;    0.0;    0.0;   0;    93.46;2017071021:00;eor
       1684;2017071021:05;    1;  130.0;    0.0;    0.0;   0;    99.65;2017071022:00;eor
       1684;2017071022:05;    1;  130.0;    0.0;    0.0;   0;   104.09;2017071023:00;eor
       1684;2017071023:05;    1;  138.0;    0.0;    0.0;   0;   106.43;2017071100:00;eor
       1684;2017071100:05;    1;  136.0;    0.0;    0.0;   0;   106.44;2017071101:00;eor
       1684;2017071101:05;    1;  134.0;    0.0;    0.0;   0;   104.11;2017071102:00;eor
       1684;2017071102:05;    1;  144.0;    0.0;    0.0;   0;    99.67;2017071103:00;eor
       1684;2017071103:05;    1;  133.0;    0.0;    0.0;   0;    93.49;2017071104:00;eor
